method,case_id,category,fake_record_name,seed_value,draw_count,modulo_n,input_byte_length,compiler,operation_label,expected_observation,actual_observation,expected_outcome,actual_outcome,c_harness_matched,randmax_matched,sequence_matched,reset_matched,modulo_bias_matched,rand_r_matched,strtol_matched,return_value_matched,errno_matched,compiler_matched,newlib_not_tested,portability_not_tested,security_not_tested,thread_safety_not_tested,naive_should_fail,output_char_length,output_byte_length,elapsed_time,failure_reason
external_rng_truth_not_tested_marker,c16_rand_not_crypto,rand_not_crypto,fake_rng_case,,0,,,zig cc,rand_not_crypto,,case=c16_rand_not_crypto ok=1 marker=1,success,success,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,38,38,0.007506605936214328,
preserve_original_case_baseline,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
compiler_discovery_checker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
c_harness_compile_checker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
rand_srand_policy_observer,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
hidden_state_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
modulo_bias_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
rand_r_policy_observer,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
seed_parsing_policy_observer,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
embedded_newlib_scope_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
crypto_security_scope_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
thread_reentrancy_scope_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
portability_scope_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
toy_project_prng_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
copy_size_timing_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
naive_rand_modulo_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
external_rng_truth_not_tested_marker,c17_time_seed_not_run,time_seed_not_run,demo_seed,,0,,,zig cc,time_seed_not_run,,case=c17_time_seed_not_run ok=1 marker=1,not_tested,not_tested,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,40,40,0.0076950599905103445,
preserve_original_case_baseline,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
compiler_discovery_checker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
c_harness_compile_checker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
rand_srand_policy_observer,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
hidden_state_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
modulo_bias_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
rand_r_policy_observer,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
seed_parsing_policy_observer,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
embedded_newlib_scope_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
crypto_security_scope_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
thread_reentrancy_scope_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
portability_scope_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
toy_project_prng_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
copy_size_timing_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
naive_rand_modulo_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,fail,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,45,45,0.0077210660092532635,srand(time(NULL)) low-entropy caveat
external_rng_truth_not_tested_marker,c18_srand_time_low_entropy,srand_time_low_entropy,demo_seed,,0,,,zig cc,srand_time_low_entropy,,case=c18_srand_time_low_entropy ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,45,45,0.0077210660092532635,
preserve_original_case_baseline,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
compiler_discovery_checker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
c_harness_compile_checker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
rand_srand_policy_observer,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
hidden_state_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
modulo_bias_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
rand_r_policy_observer,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
seed_parsing_policy_observer,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
embedded_newlib_scope_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
crypto_security_scope_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
thread_reentrancy_scope_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
portability_scope_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
toy_project_prng_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
copy_size_timing_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
naive_rand_modulo_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
external_rng_truth_not_tested_marker,c19_security_token_misuse,security_token_misuse_not_run,example_value,,0,,,zig cc,security_token_misuse_not_run,,case=c19_security_token_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007658964954316616,
preserve_original_case_baseline,c20_password_reset_misuse,password_reset_token_misuse_not_run,example_value,,0,,,zig cc,password_reset_token_misuse_not_run,,case=c20_password_reset_misuse ok=1 marker=1,not_tested,not_tested,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,44,44,0.007591147907078266,
